OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShipVia,Freight,ProductID,UnitPrice,Discount
10438,TOMSP,3,1997-02-06 00:00:00.000,1997-03-06 00:00:00.000,2,8.24,57,15.60,0.2
10439,MEREP,6,1997-02-07 00:00:00.000,1997-03-07 00:00:00.000,3,4.07,12,30.40,0
10439,MEREP,6,1997-02-07 00:00:00.000,1997-03-07 00:00:00.000,3,4.07,16,13.90,0
10439,MEREP,6,1997-02-07 00:00:00.000,1997-03-07 00:00:00.000,3,4.07,64,26.60,0
10439,MEREP,6,1997-02-07 00:00:00.000,1997-03-07 00:00:00.000,3,4.07,74,8.00,0
10440,SAVEA,4,1997-02-10 00:00:00.000,1997-03-10 00:00:00.000,2,86.53,2,15.20,0.15
10440,SAVEA,4,1997-02-10 00:00:00.000,1997-03-10 00:00:00.000,2,86.53,16,13.90,0.15
10440,SAVEA,4,1997-02-10 00:00:00.000,1997-03-10 00:00:00.000,2,86.53,29,99.00,0.15
10440,SAVEA,4,1997-02-10 00:00:00.000,1997-03-10 00:00:00.000,2,86.53,61,22.80,0.15
10441,OLDWO,3,1997-02-10 00:00:00.000,1997-03-24 00:00:00.000,2,73.02,27,35.10,0
10442,ERNSH,3,1997-02-11 00:00:00.000,1997-03-11 00:00:00.000,2,47.94,11,16.80,0
10442,ERNSH,3,1997-02-11 00:00:00.000,1997-03-11 00:00:00.000,2,47.94,54,5.90,0
10442,ERNSH,3,1997-02-11 00:00:00.000,1997-03-11 00:00:00.000,2,47.94,66,13.60,0
10443,REGGC,8,1997-02-12 00:00:00.000,1997-03-12 00:00:00.000,1,13.95,11,16.80,0.2
10443,REGGC,8,1997-02-12 00:00:00.000,1997-03-12 00:00:00.000,1,13.95,28,36.40,0
10444,BERGS,3,1997-02-12 00:00:00.000,1997-03-12 00:00:00.000,3,3.50,17,31.20,0
10444,BERGS,3,1997-02-12 00:00:00.000,1997-03-12 00:00:00.000,3,3.50,26,24.90,0
10444,BERGS,3,1997-02-12 00:00:00.000,1997-03-12 00:00:00.000,3,3.50,35,14.40,0
10444,BERGS,3,1997-02-12 00:00:00.000,1997-03-12 00:00:00.000,3,3.50,41,7.70,0
10445,BERGS,3,1997-02-13 00:00:00.000,1997-03-13 00:00:00.000,1,9.30,39,14.40,0
10445,BERGS,3,1997-02-13 00:00:00.000,1997-03-13 00:00:00.000,1,9.30,54,5.90,0
10446,TOMSP,6,1997-02-14 00:00:00.000,1997-03-14 00:00:00.000,1,14.68,19,7.30,0.1
10446,TOMSP,6,1997-02-14 00:00:00.000,1997-03-14 00:00:00.000,1,14.68,24,3.60,0.1
10446,TOMSP,6,1997-02-14 00:00:00.000,1997-03-14 00:00:00.000,1,14.68,31,10.00,0.1
10446,TOMSP,6,1997-02-14 00:00:00.000,1997-03-14 00:00:00.000,1,14.68,52,5.60,0.1
10447,RICAR,4,1997-02-14 00:00:00.000,1997-03-14 00:00:00.000,2,68.66,19,7.30,0
10447,RICAR,4,1997-02-14 00:00:00.000,1997-03-14 00:00:00.000,2,68.66,65,16.80,0
10447,RICAR,4,1997-02-14 00:00:00.000,1997-03-14 00:00:00.000,2,68.66,71,17.20,0
10448,RANCH,4,1997-02-17 00:00:00.000,1997-03-17 00:00:00.000,2,38.82,26,24.90,0
10448,RANCH,4,1997-02-17 00:00:00.000,1997-03-17 00:00:00.000,2,38.82,40,14.70,0
10449,BLONP,3,1997-02-18 00:00:00.000,1997-03-18 00:00:00.000,2,53.30,10,24.80,0
10449,BLONP,3,1997-02-18 00:00:00.000,1997-03-18 00:00:00.000,2,53.30,52,5.60,0
10449,BLONP,3,1997-02-18 00:00:00.000,1997-03-18 00:00:00.000,2,53.30,62,39.40,0
10450,VICTE,8,1997-02-19 00:00:00.000,1997-03-19 00:00:00.000,2,7.23,10,24.80,0.2
10450,VICTE,8,1997-02-19 00:00:00.000,1997-03-19 00:00:00.000,2,7.23,54,5.90,0.2
10451,QUICK,4,1997-02-19 00:00:00.000,1997-03-05 00:00:00.000,3,189.09,55,19.20,0.1
10451,QUICK,4,1997-02-19 00:00:00.000,1997-03-05 00:00:00.000,3,189.09,64,26.60,0.1
10451,QUICK,4,1997-02-19 00:00:00.000,1997-03-05 00:00:00.000,3,189.09,65,16.80,0.1
10451,QUICK,4,1997-02-19 00:00:00.000,1997-03-05 00:00:00.000,3,189.09,77,10.40,0.1
10452,SAVEA,8,1997-02-20 00:00:00.000,1997-03-20 00:00:00.000,1,140.26,28,36.40,0
10452,SAVEA,8,1997-02-20 00:00:00.000,1997-03-20 00:00:00.000,1,140.26,44,15.50,0.05
10453,AROUT,1,1997-02-21 00:00:00.000,1997-03-21 00:00:00.000,2,25.36,48,10.20,0.1
10453,AROUT,1,1997-02-21 00:00:00.000,1997-03-21 00:00:00.000,2,25.36,70,12.00,0.1
10454,LAMAI,4,1997-02-21 00:00:00.000,1997-03-21 00:00:00.000,3,2.74,16,13.90,0.2
10454,LAMAI,4,1997-02-21 00:00:00.000,1997-03-21 00:00:00.000,3,2.74,33,2.00,0.2
10454,LAMAI,4,1997-02-21 00:00:00.000,1997-03-21 00:00:00.000,3,2.74,46,9.60,0.2
10455,WARTH,8,1997-02-24 00:00:00.000,1997-04-07 00:00:00.000,2,180.45,39,14.40,0
10455,WARTH,8,1997-02-24 00:00:00.000,1997-04-07 00:00:00.000,2,180.45,53,26.20,0
10455,WARTH,8,1997-02-24 00:00:00.000,1997-04-07 00:00:00.000,2,180.45,61,22.80,0
10455,WARTH,8,1997-02-24 00:00:00.000,1997-04-07 00:00:00.000,2,180.45,71,17.20,0
10456,KOENE,8,1997-02-25 00:00:00.000,1997-04-08 00:00:00.000,2,8.12,21,8.00,0.15
10456,KOENE,8,1997-02-25 00:00:00.000,1997-04-08 00:00:00.000,2,8.12,49,16.00,0.15
10457,KOENE,2,1997-02-25 00:00:00.000,1997-03-25 00:00:00.000,1,11.57,59,44.00,0
10458,SUPRD,7,1997-02-26 00:00:00.000,1997-03-26 00:00:00.000,3,147.06,26,24.90,0
10458,SUPRD,7,1997-02-26 00:00:00.000,1997-03-26 00:00:00.000,3,147.06,28,36.40,0
10458,SUPRD,7,1997-02-26 00:00:00.000,1997-03-26 00:00:00.000,3,147.06,43,36.80,0
10458,SUPRD,7,1997-02-26 00:00:00.000,1997-03-26 00:00:00.000,3,147.06,56,30.40,0
10458,SUPRD,7,1997-02-26 00:00:00.000,1997-03-26 00:00:00.000,3,147.06,71,17.20,0
10459,VICTE,4,1997-02-27 00:00:00.000,1997-03-27 00:00:00.000,2,25.09,7,24.00,0.05
10459,VICTE,4,1997-02-27 00:00:00.000,1997-03-27 00:00:00.000,2,25.09,46,9.60,0.05
10459,VICTE,4,1997-02-27 00:00:00.000,1997-03-27 00:00:00.000,2,25.09,72,27.80,0
10460,FOLKO,8,1997-02-28 00:00:00.000,1997-03-28 00:00:00.000,1,16.27,68,10.00,0.25
10460,FOLKO,8,1997-02-28 00:00:00.000,1997-03-28 00:00:00.000,1,16.27,75,6.20,0.25
10461,LILAS,1,1997-02-28 00:00:00.000,1997-03-28 00:00:00.000,3,148.61,21,8.00,0.25
10461,LILAS,1,1997-02-28 00:00:00.000,1997-03-28 00:00:00.000,3,148.61,30,20.70,0.25
10461,LILAS,1,1997-02-28 00:00:00.000,1997-03-28 00:00:00.000,3,148.61,55,19.20,0.25
10462,CONSH,2,1997-03-03 00:00:00.000,1997-03-31 00:00:00.000,1,6.17,13,4.80,0
10462,CONSH,2,1997-03-03 00:00:00.000,1997-03-31 00:00:00.000,1,6.17,23,7.20,0
10463,SUPRD,5,1997-03-04 00:00:00.000,1997-04-01 00:00:00.000,3,14.78,19,7.30,0
10463,SUPRD,5,1997-03-04 00:00:00.000,1997-04-01 00:00:00.000,3,14.78,42,11.20,0
10464,FURIB,4,1997-03-04 00:00:00.000,1997-04-01 00:00:00.000,2,89.00,4,17.60,0.2
10464,FURIB,4,1997-03-04 00:00:00.000,1997-04-01 00:00:00.000,2,89.00,43,36.80,0
10464,FURIB,4,1997-03-04 00:00:00.000,1997-04-01 00:00:00.000,2,89.00,56,30.40,0.2
10464,FURIB,4,1997-03-04 00:00:00.000,1997-04-01 00:00:00.000,2,89.00,60,27.20,0
10465,VAFFE,1,1997-03-05 00:00:00.000,1997-04-02 00:00:00.000,3,145.04,24,3.60,0
10465,VAFFE,1,1997-03-05 00:00:00.000,1997-04-02 00:00:00.000,3,145.04,29,99.00,0.1
10465,VAFFE,1,1997-03-05 00:00:00.000,1997-04-02 00:00:00.000,3,145.04,40,14.70,0
10465,VAFFE,1,1997-03-05 00:00:00.000,1997-04-02 00:00:00.000,3,145.04,45,7.60,0.1
10465,VAFFE,1,1997-03-05 00:00:00.000,1997-04-02 00:00:00.000,3,145.04,50,13.00,0
10466,COMMI,4,1997-03-06 00:00:00.000,1997-04-03 00:00:00.000,1,11.93,11,16.80,0
10466,COMMI,4,1997-03-06 00:00:00.000,1997-04-03 00:00:00.000,1,11.93,46,9.60,0
10467,MAGAA,8,1997-03-06 00:00:00.000,1997-04-03 00:00:00.000,2,4.93,24,3.60,0
10467,MAGAA,8,1997-03-06 00:00:00.000,1997-04-03 00:00:00.000,2,4.93,25,11.20,0
10468,KOENE,3,1997-03-07 00:00:00.000,1997-04-04 00:00:00.000,3,44.12,30,20.70,0
10468,KOENE,3,1997-03-07 00:00:00.000,1997-04-04 00:00:00.000,3,44.12,43,36.80,0
10469,WHITC,1,1997-03-10 00:00:00.000,1997-04-07 00:00:00.000,1,60.18,2,15.20,0.15
10469,WHITC,1,1997-03-10 00:00:00.000,1997-04-07 00:00:00.000,1,60.18,16,13.90,0.15
10469,WHITC,1,1997-03-10 00:00:00.000,1997-04-07 00:00:00.000,1,60.18,44,15.50,0.15
10470,BONAP,4,1997-03-11 00:00:00.000,1997-04-08 00:00:00.000,2,64.56,18,50.00,0
10470,BONAP,4,1997-03-11 00:00:00.000,1997-04-08 00:00:00.000,2,64.56,23,7.20,0
10470,BONAP,4,1997-03-11 00:00:00.000,1997-04-08 00:00:00.000,2,64.56,64,26.60,0
10471,BSBEV,2,1997-03-11 00:00:00.000,1997-04-08 00:00:00.000,3,45.59,7,24.00,0
10471,BSBEV,2,1997-03-11 00:00:00.000,1997-04-08 00:00:00.000,3,45.59,56,30.40,0
10472,SEVES,8,1997-03-12 00:00:00.000,1997-04-09 00:00:00.000,1,4.20,24,3.60,0.05
10472,SEVES,8,1997-03-12 00:00:00.000,1997-04-09 00:00:00.000,1,4.20,51,42.40,0
10473,ISLAT,1,1997-03-13 00:00:00.000,1997-03-27 00:00:00.000,3,16.37,33,2.00,0
10473,ISLAT,1,1997-03-13 00:00:00.000,1997-03-27 00:00:00.000,3,16.37,71,17.20,0
10474,PERIC,5,1997-03-13 00:00:00.000,1997-04-10 00:00:00.000,2,83.49,14,18.60,0
10474,PERIC,5,1997-03-13 00:00:00.000,1997-04-10 00:00:00.000,2,83.49,28,36.40,0
10474,PERIC,5,1997-03-13 00:00:00.000,1997-04-10 00:00:00.000,2,83.49,40,14.70,0
10474,PERIC,5,1997-03-13 00:00:00.000,1997-04-10 00:00:00.000,2,83.49,75,6.20,0
10475,SUPRD,9,1997-03-14 00:00:00.000,1997-04-11 00:00:00.000,1,68.52,31,10.00,0.15
10475,SUPRD,9,1997-03-14 00:00:00.000,1997-04-11 00:00:00.000,1,68.52,66,13.60,0.15
10475,SUPRD,9,1997-03-14 00:00:00.000,1997-04-11 00:00:00.000,1,68.52,76,14.40,0.15
10476,HILAA,8,1997-03-17 00:00:00.000,1997-04-14 00:00:00.000,3,4.41,55,19.20,0.05
10476,HILAA,8,1997-03-17 00:00:00.000,1997-04-14 00:00:00.000,3,4.41,70,12.00,0
10477,PRINI,5,1997-03-17 00:00:00.000,1997-04-14 00:00:00.000,2,13.02,1,14.40,0
10477,PRINI,5,1997-03-17 00:00:00.000,1997-04-14 00:00:00.000,2,13.02,21,8.00,0.25
10477,PRINI,5,1997-03-17 00:00:00.000,1997-04-14 00:00:00.000,2,13.02,39,14.40,0.25
10478,VICTE,2,1997-03-18 00:00:00.000,1997-04-01 00:00:00.000,3,4.81,10,24.80,0.05
10479,RATTC,3,1997-03-19 00:00:00.000,1997-04-16 00:00:00.000,3,708.95,38,210.80,0
10479,RATTC,3,1997-03-19 00:00:00.000,1997-04-16 00:00:00.000,3,708.95,53,26.20,0
10479,RATTC,3,1997-03-19 00:00:00.000,1997-04-16 00:00:00.000,3,708.95,59,44.00,0
10479,RATTC,3,1997-03-19 00:00:00.000,1997-04-16 00:00:00.000,3,708.95,64,26.60,0
10480,FOLIG,6,1997-03-20 00:00:00.000,1997-04-17 00:00:00.000,2,1.35,47,7.60,0
10480,FOLIG,6,1997-03-20 00:00:00.000,1997-04-17 00:00:00.000,2,1.35,59,44.00,0
10481,RICAR,8,1997-03-20 00:00:00.000,1997-04-17 00:00:00.000,2,64.33,49,16.00,0
10481,RICAR,8,1997-03-20 00:00:00.000,1997-04-17 00:00:00.000,2,64.33,60,27.20,0
10482,LAZYK,1,1997-03-21 00:00:00.000,1997-04-18 00:00:00.000,3,7.48,40,14.70,0
10483,WHITC,7,1997-03-24 00:00:00.000,1997-04-21 00:00:00.000,2,15.28,34,11.20,0.05
10483,WHITC,7,1997-03-24 00:00:00.000,1997-04-21 00:00:00.000,2,15.28,77,10.40,0.05
10484,BSBEV,3,1997-03-24 00:00:00.000,1997-04-21 00:00:00.000,3,6.88,21,8.00,0
10484,BSBEV,3,1997-03-24 00:00:00.000,1997-04-21 00:00:00.000,3,6.88,40,14.70,0
10484,BSBEV,3,1997-03-24 00:00:00.000,1997-04-21 00:00:00.000,3,6.88,51,42.40,0
10485,LINOD,4,1997-03-25 00:00:00.000,1997-04-08 00:00:00.000,2,64.45,2,15.20,0.1
10485,LINOD,4,1997-03-25 00:00:00.000,1997-04-08 00:00:00.000,2,64.45,3,8.00,0.1
10485,LINOD,4,1997-03-25 00:00:00.000,1997-04-08 00:00:00.000,2,64.45,55,19.20,0.1
10485,LINOD,4,1997-03-25 00:00:00.000,1997-04-08 00:00:00.000,2,64.45,70,12.00,0.1
10486,HILAA,1,1997-03-26 00:00:00.000,1997-04-23 00:00:00.000,2,30.53,11,16.80,0
10486,HILAA,1,1997-03-26 00:00:00.000,1997-04-23 00:00:00.000,2,30.53,51,42.40,0
10486,HILAA,1,1997-03-26 00:00:00.000,1997-04-23 00:00:00.000,2,30.53,74,8.00,0
10487,QUEEN,2,1997-03-26 00:00:00.000,1997-04-23 00:00:00.000,2,71.07,19,7.30,0
10487,QUEEN,2,1997-03-26 00:00:00.000,1997-04-23 00:00:00.000,2,71.07,26,24.90,0
10487,QUEEN,2,1997-03-26 00:00:00.000,1997-04-23 00:00:00.000,2,71.07,54,5.90,0.25
10488,FRANK,8,1997-03-27 00:00:00.000,1997-04-24 00:00:00.000,2,4.93,59,44.00,0
10488,FRANK,8,1997-03-27 00:00:00.000,1997-04-24 00:00:00.000,2,4.93,73,12.00,0.2
10489,PICCO,6,1997-03-28 00:00:00.000,1997-04-25 00:00:00.000,2,5.29,11,16.80,0.25
10489,PICCO,6,1997-03-28 00:00:00.000,1997-04-25 00:00:00.000,2,5.29,16,13.90,0
10490,HILAA,7,1997-03-31 00:00:00.000,1997-04-28 00:00:00.000,2,210.19,59,44.00,0
10490,HILAA,7,1997-03-31 00:00:00.000,1997-04-28 00:00:00.000,2,210.19,68,10.00,0
10490,HILAA,7,1997-03-31 00:00:00.000,1997-04-28 00:00:00.000,2,210.19,75,6.20,0
10491,FURIB,8,1997-03-31 00:00:00.000,1997-04-28 00:00:00.000,3,16.96,44,15.50,0.15
10491,FURIB,8,1997-03-31 00:00:00.000,1997-04-28 00:00:00.000,3,16.96,77,10.40,0.15
10492,BOTTM,3,1997-04-01 00:00:00.000,1997-04-29 00:00:00.000,1,62.89,25,11.20,0.05
10492,BOTTM,3,1997-04-01 00:00:00.000,1997-04-29 00:00:00.000,1,62.89,42,11.20,0.05
10493,LAMAI,4,1997-04-02 00:00:00.000,1997-04-30 00:00:00.000,3,10.64,65,16.80,0.1
10493,LAMAI,4,1997-04-02 00:00:00.000,1997-04-30 00:00:00.000,3,10.64,66,13.60,0.1
10493,LAMAI,4,1997-04-02 00:00:00.000,1997-04-30 00:00:00.000,3,10.64,69,28.80,0.1
10494,COMMI,4,1997-04-02 00:00:00.000,1997-04-30 00:00:00.000,2,65.99,56,30.40,0
10495,LAUGB,3,1997-04-03 00:00:00.000,1997-05-01 00:00:00.000,3,4.65,23,7.20,0
10495,LAUGB,3,1997-04-03 00:00:00.000,1997-05-01 00:00:00.000,3,4.65,41,7.70,0
10495,LAUGB,3,1997-04-03 00:00:00.000,1997-05-01 00:00:00.000,3,4.65,77,10.40,0
10496,TRADH,7,1997-04-04 00:00:00.000,1997-05-02 00:00:00.000,2,46.77,31,10.00,0.05
10497,LEHMS,7,1997-04-04 00:00:00.000,1997-05-02 00:00:00.000,1,36.21,56,30.40,0
10497,LEHMS,7,1997-04-04 00:00:00.000,1997-05-02 00:00:00.000,1,36.21,72,27.80,0
10497,LEHMS,7,1997-04-04 00:00:00.000,1997-05-02 00:00:00.000,1,36.21,77,10.40,0
10498,HILAA,8,1997-04-07 00:00:00.000,1997-05-05 00:00:00.000,2,29.75,24,4.50,0
10498,HILAA,8,1997-04-07 00:00:00.000,1997-05-05 00:00:00.000,2,29.75,40,18.40,0
10498,HILAA,8,1997-04-07 00:00:00.000,1997-05-05 00:00:00.000,2,29.75,42,14.00,0
10499,LILAS,4,1997-04-08 00:00:00.000,1997-05-06 00:00:00.000,2,102.02,28,45.60,0
10499,LILAS,4,1997-04-08 00:00:00.000,1997-05-06 00:00:00.000,2,102.02,49,20.00,0
10500,LAMAI,6,1997-04-09 00:00:00.000,1997-05-07 00:00:00.000,1,42.68,15,15.50,0.05
10500,LAMAI,6,1997-04-09 00:00:00.000,1997-05-07 00:00:00.000,1,42.68,28,45.60,0.05
10501,BLAUS,9,1997-04-09 00:00:00.000,1997-05-07 00:00:00.000,3,8.85,54,7.45,0
10502,PERIC,2,1997-04-10 00:00:00.000,1997-05-08 00:00:00.000,1,69.32,45,9.50,0
10502,PERIC,2,1997-04-10 00:00:00.000,1997-05-08 00:00:00.000,1,69.32,53,32.80,0
10502,PERIC,2,1997-04-10 00:00:00.000,1997-05-08 00:00:00.000,1,69.32,67,14.00,0
10503,HUNGO,6,1997-04-11 00:00:00.000,1997-05-09 00:00:00.000,2,16.74,14,23.25,0
10503,HUNGO,6,1997-04-11 00:00:00.000,1997-05-09 00:00:00.000,2,16.74,65,21.05,0
10504,WHITC,4,1997-04-11 00:00:00.000,1997-05-09 00:00:00.000,3,59.13,2,19.00,0
10504,WHITC,4,1997-04-11 00:00:00.000,1997-05-09 00:00:00.000,3,59.13,21,10.00,0
10504,WHITC,4,1997-04-11 00:00:00.000,1997-05-09 00:00:00.000,3,59.13,53,32.80,0
10504,WHITC,4,1997-04-11 00:00:00.000,1997-05-09 00:00:00.000,3,59.13,61,28.50,0
10505,MEREP,3,1997-04-14 00:00:00.000,1997-05-12 00:00:00.000,3,7.13,62,49.30,0
10506,KOENE,9,1997-04-15 00:00:00.000,1997-05-13 00:00:00.000,2,21.19,25,14.00,0.1
10506,KOENE,9,1997-04-15 00:00:00.000,1997-05-13 00:00:00.000,2,21.19,70,15.00,0.1
10507,ANTON,7,1997-04-15 00:00:00.000,1997-05-13 00:00:00.000,1,47.45,43,46.00,0.15
10507,ANTON,7,1997-04-15 00:00:00.000,1997-05-13 00:00:00.000,1,47.45,48,12.75,0.15
10508,OTTIK,1,1997-04-16 00:00:00.000,1997-05-14 00:00:00.000,2,4.99,13,6.00,0
10508,OTTIK,1,1997-04-16 00:00:00.000,1997-05-14 00:00:00.000,2,4.99,39,18.00,0
10509,BLAUS,4,1997-04-17 00:00:00.000,1997-05-15 00:00:00.000,1,0.15,28,45.60,0
10510,SAVEA,6,1997-04-18 00:00:00.000,1997-05-16 00:00:00.000,3,367.63,29,123.79,0
10510,SAVEA,6,1997-04-18 00:00:00.000,1997-05-16 00:00:00.000,3,367.63,75,7.75,0.1
10511,BONAP,4,1997-04-18 00:00:00.000,1997-05-16 00:00:00.000,3,350.64,4,22.00,0.15
10511,BONAP,4,1997-04-18 00:00:00.000,1997-05-16 00:00:00.000,3,350.64,7,30.00,0.15
10511,BONAP,4,1997-04-18 00:00:00.000,1997-05-16 00:00:00.000,3,350.64,8,40.00,0.15
10512,FAMIA,7,1997-04-21 00:00:00.000,1997-05-19 00:00:00.000,2,3.53,24,4.50,0.15
10512,FAMIA,7,1997-04-21 00:00:00.000,1997-05-19 00:00:00.000,2,3.53,46,12.00,0.15
10512,FAMIA,7,1997-04-21 00:00:00.000,1997-05-19 00:00:00.000,2,3.53,47,9.50,0.15
10512,FAMIA,7,1997-04-21 00:00:00.000,1997-05-19 00:00:00.000,2,3.53,60,34.00,0.15
10513,WANDK,7,1997-04-22 00:00:00.000,1997-06-03 00:00:00.000,1,105.65,21,10.00,0.2
10513,WANDK,7,1997-04-22 00:00:00.000,1997-06-03 00:00:00.000,1,105.65,32,32.00,0.2
10513,WANDK,7,1997-04-22 00:00:00.000,1997-06-03 00:00:00.000,1,105.65,61,28.50,0.2
10514,ERNSH,3,1997-04-22 00:00:00.000,1997-05-20 00:00:00.000,2,789.95,20,81.00,0
10514,ERNSH,3,1997-04-22 00:00:00.000,1997-05-20 00:00:00.000,2,789.95,28,45.60,0
10514,ERNSH,3,1997-04-22 00:00:00.000,1997-05-20 00:00:00.000,2,789.95,56,38.00,0
10514,ERNSH,3,1997-04-22 00:00:00.000,1997-05-20 00:00:00.000,2,789.95,65,21.05,0
10514,ERNSH,3,1997-04-22 00:00:00.000,1997-05-20 00:00:00.000,2,789.95,75,7.75,0
10515,QUICK,2,1997-04-23 00:00:00.000,1997-05-07 00:00:00.000,1,204.47,9,97.00,0.15
10515,QUICK,2,1997-04-23 00:00:00.000,1997-05-07 00:00:00.000,1,204.47,16,17.45,0
10515,QUICK,2,1997-04-23 00:00:00.000,1997-05-07 00:00:00.000,1,204.47,27,43.90,0
10515,QUICK,2,1997-04-23 00:00:00.000,1997-05-07 00:00:00.000,1,204.47,33,2.50,0.15
10515,QUICK,2,1997-04-23 00:00:00.000,1997-05-07 00:00:00.000,1,204.47,60,34.00,0.15
10516,HUNGO,2,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,3,62.78,18,62.50,0.1
10516,HUNGO,2,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,3,62.78,41,9.65,0.1
10516,HUNGO,2,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,3,62.78,42,14.00,0
10517,NORTS,3,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,3,32.07,52,7.00,0
10517,NORTS,3,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,3,32.07,59,55.00,0
10517,NORTS,3,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,3,32.07,70,15.00,0
10518,TORTU,4,1997-04-25 00:00:00.000,1997-05-09 00:00:00.000,2,218.15,24,4.50,0
10518,TORTU,4,1997-04-25 00:00:00.000,1997-05-09 00:00:00.000,2,218.15,38,263.50,0
10518,TORTU,4,1997-04-25 00:00:00.000,1997-05-09 00:00:00.000,2,218.15,44,19.45,0
10519,CHOPS,6,1997-04-28 00:00:00.000,1997-05-26 00:00:00.000,3,91.76,10,31.00,0.05
10519,CHOPS,6,1997-04-28 00:00:00.000,1997-05-26 00:00:00.000,3,91.76,56,38.00,0
10519,CHOPS,6,1997-04-28 00:00:00.000,1997-05-26 00:00:00.000,3,91.76,60,34.00,0.05
10520,SANTG,7,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,1,13.37,24,4.50,0
10520,SANTG,7,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,1,13.37,53,32.80,0
10521,CACTU,8,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,2,17.22,35,18.00,0
10521,CACTU,8,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,2,17.22,41,9.65,0
10521,CACTU,8,1997-04-29 00:00:00.000,1997-05-27 00:00:00.000,2,17.22,68,12.50,0
10522,LEHMS,4,1997-04-30 00:00:00.000,1997-05-28 00:00:00.000,1,45.33,1,18.00,0.2
10522,LEHMS,4,1997-04-30 00:00:00.000,1997-05-28 00:00:00.000,1,45.33,8,40.00,0
10522,LEHMS,4,1997-04-30 00:00:00.000,1997-05-28 00:00:00.000,1,45.33,30,25.89,0.2
10522,LEHMS,4,1997-04-30 00:00:00.000,1997-05-28 00:00:00.000,1,45.33,40,18.40,0.2
10523,SEVES,7,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,2,77.63,17,39.00,0.1
10523,SEVES,7,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,2,77.63,20,81.00,0.1
10523,SEVES,7,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,2,77.63,37,26.00,0.1
10523,SEVES,7,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,2,77.63,41,9.65,0.1
10524,BERGS,1,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,2,244.79,10,31.00,0
10524,BERGS,1,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,2,244.79,30,25.89,0
10524,BERGS,1,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,2,244.79,43,46.00,0
10524,BERGS,1,1997-05-01 00:00:00.000,1997-05-29 00:00:00.000,2,244.79,54,7.45,0
10525,BONAP,1,1997-05-02 00:00:00.000,1997-05-30 00:00:00.000,2,11.06,36,19.00,0
10525,BONAP,1,1997-05-02 00:00:00.000,1997-05-30 00:00:00.000,2,11.06,40,18.40,0.1
10526,WARTH,4,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,2,58.59,1,18.00,0.15
10526,WARTH,4,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,2,58.59,13,6.00,0
10526,WARTH,4,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,2,58.59,56,38.00,0.15
10527,QUICK,7,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,1,41.90,4,22.00,0.1
10527,QUICK,7,1997-05-05 00:00:00.000,1997-06-02 00:00:00.000,1,41.90,36,19.00,0.1
10528,GREAL,6,1997-05-06 00:00:00.000,1997-05-20 00:00:00.000,2,3.35,11,21.00,0
10528,GREAL,6,1997-05-06 00:00:00.000,1997-05-20 00:00:00.000,2,3.35,33,2.50,0.2
10528,GREAL,6,1997-05-06 00:00:00.000,1997-05-20 00:00:00.000,2,3.35,72,34.80,0
10529,MAISD,5,1997-05-07 00:00:00.000,1997-06-04 00:00:00.000,2,66.69,55,24.00,0
10529,MAISD,5,1997-05-07 00:00:00.000,1997-06-04 00:00:00.000,2,66.69,68,12.50,0
10529,MAISD,5,1997-05-07 00:00:00.000,1997-06-04 00:00:00.000,2,66.69,69,36.00,0
10530,PICCO,3,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,2,339.22,17,39.00,0
10530,PICCO,3,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,2,339.22,43,46.00,0
10530,PICCO,3,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,2,339.22,61,28.50,0
10530,PICCO,3,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,2,339.22,76,18.00,0
10531,OCEAN,7,1997-05-08 00:00:00.000,1997-06-05 00:00:00.000,1,8.12,59,55.00,0
10532,EASTC,7,1997-05-09 00:00:00.000,1997-06-06 00:00:00.000,3,74.46,30,25.89,0
10532,EASTC,7,1997-05-09 00:00:00.000,1997-06-06 00:00:00.000,3,74.46,66,17.00,0
